time,energy
379374256.270535,14075
379374270.999053,14235
379374290.274207,5499
379374308.25916,3938
379374322.73102,8361
379374341.278344,14100
379374348.946205,6572
379374357.995779,13911
379374367.313588,495
379374379.706273,1462
379374394.192143,7412
379374405.435426,316
379374433.029641,1475
379374445.319214,1256
379374451.612281,2146
379374468.633621,14071
379374489.461362,13669
379374499.139719,13819
379374518.528708,5017
379374528.85344,2249
379374540.144757,263
379374556.037469,13151
379374583.117079,13688
379374599.232735,1426
379374613.28411,1131
379374628.897408,13556
379374638.515025,5685
379374644.659584,11279
379374658.866004,2537
379374667.645094,13553
379374680.817006,13550
379374697.812372,3102
379374713.658086,1484
379374731.149794,299
379374736.283117,13382
379374744.423134,3718
379374754.534817,1443
379374771.407975,13912
379374781.756108,909
379374797.140079,1459
379374804.035915,13891
379374814.087749,13304
379374818.242109,6260
379374843.243323,565
379374852.532091,8947
379374870.063499,13250
379374876.670593,11813
379374882.140829,13240
379374888.377926,13216
379374904.717742,1454
379374918.463936,1445
379374933.318646,6440
379374951.937312,13592
379374964.902367,9044
379374981.849953,5735
379374992.157271,7641
379375011.298426,13273
379375021.562012,13952
379375034.459869,1522
379375048.762122,13440
379375059.851313,1210
379375066.535333,1475
379375087.029007,13413
379375101.192467,13391
379375109.87579,4154
379375124.966688,11483
379375135.639895,13377
379375150.467404,10055
379375161.851878,13423
379375182.975901,13773
379375199.343617,13512
379375219.292252,1480
379375233.783964,13595
379375243.322924,13581
379375259.675724,9912
379375274.889169,384
379375289.264506,1324
379375306.11525,13705
379375318.508262,9222
379375328.023673,13654
379375352.039287,151
379375364.229408,1506
379375375.029177,569
379375394.273977,5872
379375403.69719,1475
379375425.050435,13081
379375435.840455,13837
379375447.915507,2227
379375466.880932,13896
379375484.016337,1379
379375494.094448,4713
379375510.749428,13993
379375524.823685,1012
379375533.166319,2729
379375544.977041,13999
379375560.873785,12181
379375573.336246,14037
379375599.079456,1048
379375617.277122,4107
379375634.077581,8841
379375642.482607,14021
379375654.96564,5093
379375668.896299,3828
379375687.778311,13968
379375708.179361,2466
379375718.74832,12213
379375739.482934,1013
379375752.536113,1562
379375774.506443,367
379375792.490384,9147
379375807.0961,13783
379375826.814028,1659
379375837.878485,7024
379375859.732504,13749
379375868.965327,1213
379375883.067929,13698
379375893.876539,13615
379375900.611589,10004
379375912.074575,1109
379375921.434463,2716
379375935.755353,13622
379375950.40888,13644
379375967.888274,5627
379375993.176041,10345
379376003.723004,473
379376012.233169,11817
379376028.824221,13523
379376043.036367,13481
379376050.361082,9464
379376064.094901,190
379376072.244964,2921
379376085.62621,1694
379376112.660678,13356
379376121.110754,13355
379376131.943787,3478
379376141.755044,13342
379376162.343107,1490
379376173.592415,3254
379376189.113816,13462
379376197.35399,450
379376209.79879,8452
379376219.751065,143
379376230.101862,13455
379376247.789372,4450
379376264.050381,13515
379376280.938181,8617
379376294.502153,13172
379376307.003714,13318
379376317.919975,1460
379376332.800764,1507
379376339.989468,597
379376361.833389,3285
379376369.914555,1424
379376384.956325,643
379376392.440464,14250
379376401.785676,13629
379376415.489185,8008
379376427.888237,2138
379376449.654979,1448
379376459.32238,13371
379376479.473279,2112
379376485.115472,1466
379376497.992471,8681
379376506.75924,9333
379376518.113313,3878
379376526.507281,10468
379376542.22596,10689
379376558.635889,13490
379376566.362236,12891
379376576.225912,2975
379376594.046194,13526
379376608.41828,13770
379376621.928393,13657
379376630.242049,332
379376652.540521,13653
379376658.710439,359
379376677.161757,13714
379376694.000798,1148
379376704.000801,13773
379376712.406924,9167
379376736.655852,13851
379376743.323816,1635
379376760.631937,1217
379376773.185117,6611
379376793.919473,1491
379376809.813116,10829
379376824.410402,13925
379376837.354113,3813
379376847.426737,1271
379376859.496862,241
379376872.644687,773
379376896.478439,289
379376913.363813,1681
379376924.080077,14109
379376939.998639,13798
379376953.361136,2396
379376975.051755,1712
379376987.631811,3059
379377001.564053,13950
379377009.941589,8509
379377032.251161,10664
379377046.053742,9707
379377061.056524,649
379377071.780079,11100
379377091.69553,1531
379377093.44857,358
379377103.935168,7631
379377118.757818,13769
379377133.802497,6378
379377145.0203,8890
379377163.661345,13906
379377175.585806,13805
379377181.761197,13738
379377201.810495,1479
379377217.969112,609
379377227.519478,1202
379377236.552802,4385
379377247.25751,13635
379377263.719866,13772
379377272.889592,13588
379377299.962529,13510
379377311.694681,13788
379377329.343933,3198
379377337.045025,13376
379377351.670627,1344
379377370.457649,6398
379377386.258058,6632
379377396.29989,532
379377404.934776,13417
379377415.32313,2936
379377430.872236,728
379377453.301021,2897
379377464.698026,10152
379377478.617856,1401
379377497.344744,1310
379377507.538911,274
379377512.616682,13221
379377532.200656,13226
379377543.639769,1480
379377552.896984,8661
379377566.164476,13511
379377577.2086,13186
379377593.382383,13149
379377608.278169,1167
379377619.003377,11442
379377633.508985,13198
379377653.890298,7502
379377672.627216,4121
379377683.753193,2139
379377696.150696,1455
379377712.281042,11521
379377721.330942,1499
379377731.224433,13365
379377739.213518,13333
379377751.163169,13874
379377776.880911,13483
379377795.947813,7317
379377806.38118,13804
379377821.445406,13533
379377837.875646,13861
379377847.251339,579
379377870.36615,3037
379377884.773891,13586
379377892.567698,1055
379377904.171907,14246
379377910.305138,13654
379377927.546027,2135
379377940.132326,1965
379377948.189714,1511
379377964.468006,2801
379377976.182169,13669
379377987.878012,1521
379378007.785131,13680
379378014.204408,145
379378027.058125,13731
379378038.788469,5987
379378050.900867,13944
379378061.801173,6369
379378072.90477,13893
379378092.585759,13848
379378105.681768,6792
379378118.722391,1053
379378130.746937,13848
379378135.957135,13933
379378154.473469,592
379378165.343359,3760
379378180.013627,13965
379378202.583216,12354
379378218.617786,13993
379378226.688054,4665
379378243.305106,1481
379378252.916185,435
379378262.661067,14034
379378275.480503,2364
379378290.630179,6928
379378298.734171,206
379378308.996675,14002
379378315.82504,14015
379378329.105046,145
379378344.000383,1503
379378359.787477,8596
379378372.483796,14257
379378398.168995,13833
379378408.496844,13967
379378419.795127,1815
379378428.311308,13854
379378457.291859,233
379378473.347563,13742
379378487.685032,8853
379378494.796317,1611
379378514.321923,13616
379378527.706689,13948
379378546.35307,13641
379378559.719096,7011
379378567.671308,1511
379378580.744912,2902
379378596.80322,13580
379378606.702982,13611
379378622.645463,510
379378647.205699,9008
379378658.971155,13558
379378680.481478,285
379378696.685953,13426
379378706.101059,7953
379378716.689046,1487
379378727.995464,8364
379378740.51644,2896
379378755.972155,13399
379378768.735903,13432
379378788.069126,10086
379378794.49846,7115
379378802.106072,13241
379378808.489035,13341
379378823.304664,1504
379378837.370751,2647
379378844.788851,759
379378848.768765,13279
379378879.008356,10391
379378895.512465,5552
379378922.052307,13128
379378935.070302,160
379378950.260395,1068
379378966.934713,13299
379378975.890573,1595
379378991.417806,7262
379379005.607074,13855
379379024.535934,1463
379379042.976483,1519
379379061.633759,12693
379379084.665069,1441
379379096.073061,357
379379103.48928,13378
379379125.194775,8428
379379141.154002,13454
379379161.840344,13525
379379174.635068,7976
379379197.541054,5032
379379209.803436,1474
379379226.545917,1795
379379245.502915,11767
379379253.147003,13270
379379263.947921,13628
379379272.851166,13953
379379279.751979,13631
379379288.664096,6548
379379298.720974,2299
379379314.748309,13628
379379321.762576,3115
379379335.176493,4252
379379346.940513,237
379379366.728008,13711
379379383.390806,11082
379379401.146558,13993
379379412.337138,3005
379379434.827402,13821
379379458.625893,13916
379379472.670771,5160
379379478.98372,13943
379379489.276629,14079
379379504.207552,13879
379379512.647485,8000
379379518.429698,9483
379379527.153291,14036
379379537.6956,14014
379379546.002955,13964
379379556.1302,1445
379379566.076912,1015
379379575.087783,1931
379379587.790541,13976
379379609.124886,5052
379379631.257512,1521
379379640.07992,597
379379660.381458,241
379379673.253543,906
379379696.74779,10948
379379701.248915,13893
379379725.435646,2444
379379738.591057,14071
379379758.513077,13820
379379781.792553,409
379379791.054295,13783
379379814.025798,184
379379835.791177,432
379379862.578643,7943
379379899.625578,13617
379379917.752356,13593
379379933.75654,13249
379379945.064595,13672
379379955.558191,14060
379379966.295333,13543
379380003.734071,5934
379380023.248219,13469
379380033.438803,13002
379380046.567142,4800
379380061.481506,12189
379380073.741093,13455
379380084.346983,3018
379380094.208074,3777
379380108.421649,13365
379380117.884878,13322
379380130.036891,2978
379380142.556913,13213
379380148.745246,13329
379380156.497572,221
379380171.120565,11073
379380184.679958,1510
379380195.217173,13152
379380206.558225,13969
379380221.329922,1437
379380233.659759,13939
379380251.370299,1478
379380262.10551,9649
379380274.677153,241
379380281.586999,12213
379380293.73766,1624
379380299.19727,13181
379380318.91239,7357
379380332.797902,7347
379380347.786149,10766
379380355.133261,13277
379380372.43192,784
379380391.924101,1453
379380403.282227,4813
379380421.126123,12276
379380428.994586,13436
379380450.449492,9827
379380460.788324,4340
379380471.553922,13423
379380487.304459,13493
379380502.642057,1697
379380519.229158,1422
379380533.323601,1977
379380547.334061,10363
379380558.889347,13561
379380568.063072,13585
379380576.254184,13553
379380587.648956,5858
379380605.105222,13766
379380610.808838,13634
379380633.091685,622
379380643.694642,1491
379380659.541808,11927
379380677.670194,13765
379380692.49164,13799
379380714.407141,13529
379380723.080061,156
379380731.358934,1492
379380743.145285,1504
379380762.723814,1452
379380774.614969,1378
379380783.663301,1042
379380795.971995,8871
379380817.421211,8591
379380830.291342,1648
379380837.823614,1475
379380852.477599,6085
379380859.193213,13747
379380872.947899,13957
379380878.390056,1774
379380890.19799,1571
379380901.40602,7600
379380915.226612,1470
379380929.142402,13985
379380941.438429,13998
379380954.145499,13989
379380973.137908,2082
379380987.534939,11147
379381015.784793,13843
379381027.750204,6846
379381047.464566,7292
379381072.079997,13827
379381086.957073,14229
379381097.926542,13834
379381115.673563,13812
379381131.532299,14137
379381142.535736,357
379381156.478876,4713
379381173.379774,1380
379381188.538518,1432
379381202.171079,13662
379381215.798021,10541
379381225.494696,4341
379381237.272043,13628
379381252.752067,5154
379381262.309659,13752
379381276.932634,13281
379381290.884561,13634
379381308.222165,13555
379381322.850904,1414
379381341.043169,3800
379381352.543298,9799
379381369.963524,14085
379381382.294763,9223
379381392.701584,563
379381411.313194,532
379381425.253709,13339
379381433.611026,13457
379381452.521024,11328
379381460.167716,1876
379381473.742132,151
379381485.804328,2418
379381495.716885,14120
379381522.219762,1508
379381541.095909,13128
379381562.087552,1507
379381570.450573,276
379381589.004363,2897
379381595.767924,4957
379381613.449043,1469
379381625.562727,1438
379381633.196701,14103
379381641.193109,2901
379381649.440381,10058
379381664.33852,13628
379381678.775468,13390
379381688.342911,2586
379381708.337237,8298
379381721.310775,8852
379381735.525066,293
379381745.53573,5956
379381758.185731,4653
379381767.434669,13512
379381774.940133,13564
379381785.214241,8109
379381800.469057,10302
379381812.036226,127
379381820.498036,5438
379381839.236391,13476
379381854.251207,13601
379381864.319133,13540
379381881.849885,14103
379381889.145844,13605
379381911.578281,7367
379381929.394023,1087
379381952.128332,1498
379381983.583864,13672
379381988.228419,13770
379382007.919087,13712
379382029.521673,825
379382045.555736,13950
379382055.445682,8976
379382064.736076,11428
379382085.723248,13807
379382095.345726,3738
379382108.264028,5380
379382119.850041,9331
379382134.671366,11394
379382148.230146,165
379382156.98974,13973
379382170.015886,6599
379382181.591505,1861
379382185.871918,305
379382198.416165,8160
379382212.296601,14053
379382223.891527,14195
379382232.438558,878
379382237.18952,2426
379382253.647035,11045
379382267.737858,1484
379382282.500939,11570
379382305.863892,2674
379382314.189067,13410
379382327.00877,13945
379382350.66342,806
379382370.634826,13831
379382383.012219,121
379382397.06625,13827
379382406.553939,1137
379382426.468958,167
379382445.559028,13734
379382459.596338,1530
379382481.649285,1146
379382508.346497,13986
379382523.833782,13660
379382531.969676,13700
379382548.83113,11876
379382562.16251,118
379382575.881636,13556
379382593.849724,3728
379382611.823629,11110
379382625.831992,14199
379382653.506213,13466
379382671.316595,179
379382679.42499,13639
379382698.368001,2377
379382716.920406,7350
379382731.497473,8411
379382738.23511,3920
379382758.211003,13477
379382775.944147,14159
379382787.450559,5314
379382799.321969,13279
379382807.221434,1954
379382814.767235,13522
379382831.738162,13337
379382841.094295,6781
379382867.036125,10645
